name,type,image_vendor,image_type
github.com/influxdata/influxdb1-client,go-module,original,vault
github.com/jackc/chunkreader/v2,go-module,original,vault
github.com/jackc/pgconn,go-module,original,vault
github.com/jackc/pgio,go-module,original,vault
github.com/jackc/pgpassfile,go-module,original,vault
github.com/jackc/pgproto3/v2,go-module,original,vault
github.com/jackc/pgservicefile,go-module,original,vault
github.com/jackc/pgtype,go-module,original,vault
github.com/jackc/pgx,go-module,original,vault
github.com/jackc/pgx/v4,go-module,original,vault
github.com/jcmturner/aescts/v2,go-module,original,vault
github.com/jcmturner/dnsutils/v2,go-module,original,vault
github.com/jcmturner/gofork,go-module,original,vault
github.com/jcmturner/goidentity/v6,go-module,original,vault
github.com/jcmturner/gokrb5/v8,go-module,original,vault
github.com/jcmturner/rpc/v2,go-module,original,vault
github.com/jeffchao/backoff,go-module,original,vault
github.com/jefferai/isbadcipher,go-module,original,vault
github.com/jefferai/jsonx,go-module,original,vault
github.com/jmespath/go-jmespath,go-module,original,vault
github.com/josharian/intern,go-module,original,vault
github.com/joyent/triton-go,go-module,original,vault
github.com/json-iterator/go,go-module,original,vault
github.com/kelseyhightower/envconfig,go-module,original,vault
github.com/klauspost/compress,go-module,original,vault
github.com/klauspost/cpuid/v2,go-module,original,vault
github.com/klauspost/pgzip,go-module,original,vault
github.com/kr/pretty,go-module,original,vault
github.com/kr/text,go-module,original,vault
github.com/kylelemons/godebug,go-module,original,vault
github.com/lib/pq,go-module,original,vault
github.com/linode/linodego,go-module,original,vault
github.com/mailru/easyjson,go-module,original,vault
github.com/mattn/go-colorable,go-module,original,vault
github.com/mattn/go-ieproxy,go-module,original,vault
github.com/mattn/go-isatty,go-module,original,vault
github.com/matttproud/golang_protobuf_extensions,go-module,original,vault
github.com/mediocregopher/radix/v4,go-module,original,vault
github.com/mholt/archiver/v3,go-module,original,vault
github.com/michaelklishin/rabbit-hole/v2,go-module,original,vault
github.com/microsoft/kiota-abstractions-go,go-module,original,vault
github.com/microsoft/kiota-authentication-azure-go,go-module,original,vault
github.com/microsoft/kiota-http-go,go-module,original,vault
github.com/microsoft/kiota-serialization-form-go,go-module,original,vault
github.com/microsoft/kiota-serialization-json-go,go-module,original,vault
github.com/microsoft/kiota-serialization-text-go,go-module,original,vault
github.com/microsoftgraph/msgraph-sdk-go,go-module,original,vault
github.com/microsoftgraph/msgraph-sdk-go-core,go-module,original,vault
